user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.436	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bovifimicola;s__Bovifimicola sp900314555	GCA_900314555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bovifimicola;s__Bovifimicola sp900314555	95.82	0.836	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_025567085.1, s__Bovifimicola ammoniilytica, 95.0, 92.97, 0.679	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.442	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1002;s__	N/A	N/A	N/A	N/A	N/A	GCA_934401725.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1002;s__UMGS1002 sp934401725	94.18	0.782	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1002;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963640785.1, s__UMGS1002 sp963640785, 95.0, 94.83, 0.799	90.55	11	0.99589	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.448	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp963613915	GCA_963613915.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp963613915	96.7	0.907	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963659855.1, s__Treponema_D sp963659855, 95.0, 89.96, 0.683; GCA_963651875.1, s__Treponema_D sp963651875, 95.0, 89.67, 0.659	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.464	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp937926145	GCA_937926145.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp937926145	95.06	0.763	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900543105.1, s__UMGS363 sp900543105, 95.0, 92.15, 0.678; GCA_900541495.1, s__UMGS363 sp900541495, 95.0, 94.7, 0.79; GCA_900550695.1, s__UMGS363 sp900550695, 95.0, 91.48, 0.671; GCA_934465295.1, s__UMGS363 sp934465295, 95.0, 90.74, 0.628; GCA_945868475.1, s__UMGS363 sp945868475, 95.0, 91.83, 0.712	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.479_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1889;s__UMGS1889 sp900556055	GCA_902463265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1889;s__UMGS1889 sp900556055	95.49	0.828	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.484	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-841;s__CAG-841 sp000437375	GCA_000437375.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-841;s__CAG-841 sp000437375	95.5	0.807	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963614875.1, s__CAG-841 sp963614875, 95.0, 89.73, 0.718; GCA_963656825.1, s__CAG-841 sp963656825, 95.0, 90.02, 0.669	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.498	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp934621485	GCA_934621485.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp934621485	99.26	0.912	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.505	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1312;s__	N/A	N/A	N/A	N/A	N/A	GCA_900550625.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1312;s__UMGS1312 sp900550625	94.18	0.829	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1312;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	97.06	11	0.99481	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.510_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG563;s__RUG563 sp934632155	GCA_934632155.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG563;s__RUG563 sp934632155	96.76	0.803	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.514	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UBA644;g__Geddesella;s__Geddesella sp934486965	GCA_934486965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UBA644;g__Geddesella;s__Geddesella sp934486965	97.22	0.879	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934481505.1, s__Geddesella sp934481505, 95.0, 89.06, 0.601; GCA_934501435.1, s__Geddesella sp934501435, 95.0, 91.75, 0.76	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.516	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus sp023442905	GCA_023442905.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus sp023442905	95.54	0.705	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002083135.2, s__Aerococcus viridans_C, 95.0, 85.56, 0.45; GCF_001543285.1, s__Aerococcus viridans, 95.0, 85.11, 0.387; GCF_002871935.1, s__Aerococcus viridans_B, 95.0, 91.13, 0.785; GCF_001543205.1, s__Aerococcus urinaeequi, 95.0, 88.66, 0.582; GCF_036244575.1, s__Aerococcus sp002440555, 95.0, 85.27, 0.403	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.525	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	GCF_900142645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	98.47	0.886	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_959020865.1, s__Eubacterium limosum_B, 95.0, 94.0, 0.706; GCF_002441855.2, s__Eubacterium maltosivorans, 95.0, 89.78, 0.677; GCF_015547515.1, s__Eubacterium sp015547515, 95.0, 87.19, 0.555; GCF_000807675.2, s__Eubacterium limosum, 95.0, 93.77, 0.796	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.533_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp001940165	GCF_001940165.2	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp001940165	95.41	0.793	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_F01_WC6_S6__DASTool_bins.21	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Fiminaster;s__	N/A	N/A	N/A	N/A	N/A	GCA_963644615.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Fiminaster;s__Fiminaster sp963644615	94.08	0.669	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Fiminaster;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902797855.1, s__Fiminaster sp902797855, 95.0, 79.97, 0.175	88.74	11	0.99677	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F01_WC6_S6__DASTool_bins.34	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900540255	GCF_039753335.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900540255	97.4	0.833	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_900543325.1, s__Clostridium sp900543325, 95.0, 83.56, 0.248; GCF_910588715.1, s__Clostridium sp910588715, 95.0, 83.07, 0.255; GCF_015555905.1, s__Clostridium sp015555905, 95.0, 83.85, 0.26; GCF_004353185.1, s__Clostridium cuniculi, 95.0, 84.49, 0.279; GCF_015670405.1, s__Clostridium sp015670405, 95.0, 85.39, 0.346; GCF_015667795.1, s__Clostridium sp015667795, 95.0, 83.37, 0.239; GCF_934754925.1, s__Clostridium sp934754925, 95.0, 84.3, 0.28; GCF_019734195.1, s__Clostridium sp900766315, 95.0, 83.57, 0.251; GCF_026168755.1, s__Clostridium sp026168755, 95.0, 83.89, 0.24; GCF_900547475.1, s__Clostridium sp900547475, 95.0, 83.81, 0.251; GCF_000577815.1, s__Clostridium saudiense, 95.0, 85.76, 0.362	N/A	N/A	N/A	N/A
WILDCHIMP_F01_WC6_S6__DASTool_bins.WILDCHIMP_F01_WC6_S6__bin.17	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	N/A	N/A	N/A	N/A	N/A	GCA_963640795.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp963640795	94.9	0.855	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963638045.1, s__Ornithospirochaeta sp963638045, 95.0, 84.66, 0.357	81.93	11	0.99786	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.007	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1976;s__UMGS1976 sp900556765	GCA_900556765.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1976;s__UMGS1976 sp900556765	98.18	0.775	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.017	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_934281605.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp934281605	87.84	0.468	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_014306095.1, s__Lentihominibacter faecis, 95.0, 84.19, 0.296; GCA_963603335.1, s__Lentihominibacter sp963603335, 95.0, 82.45, 0.243	85.03	11	0.98923	N/A
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.021_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__UMGS75;s__	N/A	N/A	N/A	N/A	N/A	GCA_900752975.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__UMGS75;s__UMGS75 sp900752975	90.89	0.568	d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__UMGS75;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900538885.1, s__UMGS75 sp900538885, 95.0, 93.97, 0.805; GCA_963648435.1, s__UMGS75 sp963648435, 95.0, 90.87, 0.687	89.63	11	0.99174	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.028_sub	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__	N/A	N/A	N/A	N/A	N/A	GCA_963627055.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp963627055	93.97	0.855	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963593315.1, s__Senegalimassilia sp963593315, 95.0, 91.38, 0.695; GCA_963604235.1, s__Senegalimassilia sp963604235, 95.0, 89.85, 0.551; GCA_963613135.1, s__Senegalimassilia sp963613135, 95.0, 87.5, 0.337; GCA_963633085.1, s__Senegalimassilia sp963633085, 95.0, 87.49, 0.494; GCA_963635025.1, s__Senegalimassilia sp963635025, 95.0, 87.05, 0.432; GCF_934636665.1, s__Senegalimassilia sp934636665, 95.0, 81.25, 0.15; GCF_000236865.1, s__Senegalimassilia anaerobia, 95.0, 81.21, 0.153	94.6	11	0.99452	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.039	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963627465.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__CAKUFA01 sp963627465	94.8	0.898	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_030529995.1, s__CAKUFA01 sp030529995, 95.0, 91.15, 0.809; GCA_963656345.1, s__CAKUFA01 sp963656345, 95.0, 90.27, 0.783; GCA_963646285.1, s__CAKUFA01 sp963646285, 95.0, 88.56, 0.661; GCA_963594395.1, s__CAKUFA01 sp963594395, 95.0, 83.41, 0.178; GCA_963618735.1, s__CAKUFA01 sp963618735, 95.0, 81.81, 0.188	92.18	11	0.99524	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.058	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.47	11	0.90283	N/A
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.067	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.06	11	0.97211	N/A
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.092	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Falcatimonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_018918265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Falcatimonas;s__Falcatimonas sp018918265	93.92	0.776	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Falcatimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	94.34	11	0.99344	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.105	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-1138;s__CAG-1138 sp000434675	GCA_000434675.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-1138;s__CAG-1138 sp000434675	95.07	0.866	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.125	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Phoenicibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_030530045.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Phoenicibacter;s__Phoenicibacter congonensis_A	87.98	0.545	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Phoenicibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	90.65	11	0.9961	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.191	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__	N/A	N/A	N/A	N/A	N/A	GCA_934456435.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp934456435	94.71	0.875	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963616775.1, s__CAG-488 sp963616775, 95.0, 90.39, 0.684; GCA_963631735.1, s__CAG-488 sp963631735, 95.0, 83.89, 0.217; GCA_002449395.1, s__CAG-488 sp002449395, 95.0, 83.88, 0.223; GCA_937892905.1, s__CAG-488 sp003486665, 95.0, 83.7, 0.174; GCA_934488615.1, s__CAG-488 sp934488615, 95.0, 83.59, 0.195; GCA_937892835.1, s__CAG-488 sp937892835, 95.0, 83.42, 0.151; GCA_000434915.1, s__CAG-488 sp000434915, 95.0, 83.38, 0.2; GCA_000434055.1, s__CAG-488 sp000434055, 95.0, 82.98, 0.165	86.34	11	0.99477	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.198	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__	N/A	N/A	N/A	N/A	N/A	GCA_963608365.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp963608365	93.57	0.773	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_001940855.1, s__Phil1 sp001940855, 95.0, 93.67, 0.76; GCA_902475645.1, s__Phil1 sp902475645, 95.0, 87.35, 0.511; GCA_963643205.1, s__Phil1 sp963643205, 95.0, 82.91, 0.223	83.06	11	0.99761	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.concoct.206	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp934474025	GCA_934474025.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp934474025	98.31	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_F02_WC14_S14__DASTool_bins.metabat2.012	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__W2P13-069;s__	N/A	N/A	N/A	N/A	N/A	GCA_963590525.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__W2P13-069;s__W2P13-069 sp963590525	93.08	0.831	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__W2P13-069;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963600995.1, s__W2P13-069 sp963600995, 95.0, 82.77, 0.256	91.08	11	0.99683	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.metabat2.055	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gallolyticus	GCF_002000985.1	96.94	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gallolyticus	98.69	0.84	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_016461705.1, s__Streptococcus vicugnae, 95.0, 85.17, 0.44; GCF_000154985.1, s__Streptococcus infantarius, 95.0, 84.93, 0.397; GCA_963588325.1, s__Streptococcus sp963588325, 95.0, 89.26, 0.683; GCF_934196125.1, s__Streptococcus sp934196125, 96.52, 96.17, 0.756; GCF_011387195.1, s__Streptococcus ruminicola, 95.0, 83.73, 0.366; GCA_003337175.1, s__Streptococcus gallolyticus_B, 95.0, 95.57, 0.68; GCF_000187265.1, s__Streptococcus equinus, 95.0, 83.86, 0.369; GCF_900475675.1, s__Streptococcus lutetiensis, 95.0, 84.42, 0.392; GCF_004843545.1, s__Streptococcus pasteurianus, 96.18, 95.52, 0.731; GCA_000283635.1, s__Streptococcus macedonicus, 95.0, 95.91, 0.732	N/A	N/A	N/A	N/A
WILDCHIMP_F02_WC14_S14__DASTool_bins.metabat2.067	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__	N/A	N/A	N/A	N/A	N/A	GCA_963631715.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia sp963631715	86.13	0.501	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963635715.1, s__Slackia sp963635715, 95.0, 81.3, 0.214	92.69	11	0.99336	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.metabat2.071	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963630805.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp963630805	93.1	0.843	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963617695.1, s__Collinsella sp963617695, 95.0, 87.93, 0.529; GCA_934647195.1, s__Collinsella sp934647195, 95.0, 81.14, 0.163; GCA_934621295.1, s__Collinsella sp934621295, 95.0, 80.77, 0.158	84.11	11	0.99208	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F02_WC14_S14__DASTool_bins.metabat2.116	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	81.0	11	0.96783	N/A
WILDCHIMP_F02_WC14_S14__DASTool_bins.metabat2.129_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__	N/A	N/A	N/A	N/A	N/A	GCA_934229785.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__Anaeroplasma sp934229785	94.69	0.783	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	85.37	11	0.99673	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
