user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.112	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	GCF_003697165.2	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	98.53	0.921	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_000026225.1, s__Escherichia fergusonii, 95.0, 91.03, 0.55; GCF_036503815.1, s__Escherichia coli_F, 95.84, 95.46, 0.836; GCA_011881725.1, s__Escherichia coli_E, 95.0, 92.0, 0.798; GCF_014836715.1, s__Escherichia whittamii, 95.0, 91.62, 0.78; GCF_031323975.1, s__Escherichia ruysiae, 95.0, 92.28, 0.772; GCF_002965065.1, s__Escherichia sp002965065, 95.0, 94.17, 0.697; GCF_004211955.1, s__Escherichia sp004211955, 95.0, 92.77, 0.751; GCF_002900365.1, s__Escherichia marmotae, 95.0, 90.93, 0.76; GCF_005843885.1, s__Escherichia sp005843885, 95.0, 92.52, 0.784; GCF_000759775.1, s__Escherichia albertii, 95.0, 90.33, 0.694	N/A	N/A	N/A	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.115	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Flemingiibacterium;s__	N/A	N/A	N/A	N/A	N/A	GCA_900546315.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Flemingiibacterium;s__Flemingiibacterium sp900546315	90.88	0.745	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Flemingiibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	89.0	11	0.99397	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.120	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11416;s__	N/A	N/A	N/A	N/A	N/A	GCA_934796775.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11416;s__HGM11416 sp934796775	89.58	0.615	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11416;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	85.64	11	0.99352	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.162_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963627915.1, s__UBA1081 sp963627915, 95.0, 85.73, 0.448; GCA_900543395.1, s__UBA1081 sp900543395, 95.0, 84.67, 0.404; GCA_937890355.1, s__UBA1081 sp002431305, 95.0, 84.44, 0.358; GCA_022763825.1, s__UBA1081 sp022763825, 95.0, 84.23, 0.381	95.27	11	0.97672	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.168	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__Stercoripulliclostridium_A sp963642145	GCA_963642145.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__Stercoripulliclostridium_A sp963642145	98.45	0.933	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.174	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saprophyticus	GCF_000010125.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saprophyticus	98.95	0.91	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_002614725.1, s__Staphylococcus edaphicus, 95.0, 86.21, 0.543; GCA_013391405.1, s__Staphylococcus sp013391405, 95.0, 90.25, 0.768	N/A	N/A	N/A	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.202	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I sp963659325	GCA_963659325.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I sp963659325	97.77	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900546495.1, s__Eubacterium_I sp900546495, 95.0, 86.14, 0.376; GCA_022781925.1, s__Eubacterium_I sp022781925, 95.0, 85.66, 0.354; GCA_963587975.1, s__Eubacterium_I sp963587975, 95.0, 90.39, 0.59; GCA_934317205.1, s__Eubacterium_I sp934317205, 95.0, 85.21, 0.338; GCF_003122485.1, s__Eubacterium_I ramulus_A, 95.0, 88.02, 0.37; GCA_934358495.1, s__Eubacterium_I sp934358495, 95.0, 87.78, 0.477; GCF_934295145.1, s__Eubacterium_I sp934295145, 95.0, 88.31, 0.508; GCA_963617435.1, s__Eubacterium_I sp963617435, 95.0, 93.88, 0.735	N/A	N/A	N/A	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.233	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp963650995	GCA_963650995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp963650995	96.39	0.917	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.241	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.22	11	0.97153	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.242	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963654235.1, s__Prevotella sp963654235, 95.0, 83.11, 0.358; GCA_963639545.1, s__Prevotella sp963639545, 95.0, 83.07, 0.345; GCA_963630695.1, s__Prevotella sp963630695, 95.0, 82.51, 0.344	97.74	11	0.99436	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.249	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_A;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.08	11	0.93378	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.271	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963653375.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp963653375	92.1	0.867	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963630805.1, s__Collinsella sp963630805, 95.0, 81.2, 0.169; GCA_963617695.1, s__Collinsella sp963617695, 95.0, 80.81, 0.151	93.47	11	0.99544	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.282	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__CAVAVT01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963592185.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__CAVAVT01;s__CAVAVT01 sp963592185	87.17	0.405	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__CAVAVT01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	78.79	11	0.96842	Genome has more than 10.8% of markers with multiple hits
WILDCHIMP_F04_WC30_S30__DASTool_bins.concoct.312	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp963652545	GCA_963652545.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp963652545	96.48	0.83	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963647785.1, s__Duodenibacillus sp963647785, 95.0, 88.27, 0.501; GCA_963587345.1, s__Duodenibacillus sp963587345, 95.0, 88.95, 0.539	N/A	N/A	N/A	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.metabat2.004_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963639565.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963639565	94.79	0.721	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963629785.1, s__Prevotella sp963629785, 95.0, 84.13, 0.357	75.89	11	0.99944	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F04_WC30_S30__DASTool_bins.metabat2.074	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp963645035	GCA_963645035.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp963645035	95.67	0.867	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963593385.1, s__Bulleidia sp963593385, 95.0, 85.83, 0.469; GCA_963605225.1, s__Bulleidia sp963605225, 95.0, 85.4, 0.482	N/A	N/A	N/A	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.metabat2.185	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Kurthia;s__Kurthia senegalensis	GCF_000285595.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Kurthia;s__Kurthia senegalensis	95.6	0.877	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_F04_WC30_S30__DASTool_bins.metabat2.229	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__JAEELC01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963605425.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__JAEELC01;s__JAEELC01 sp963605425	93.32	0.842	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__JAEELC01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963588755.1, s__JAEELC01 sp963588755, 95.0, 85.94, 0.347; GCA_963628445.1, s__JAEELC01 sp963628445, 95.0, 83.59, 0.311	91.28	11	0.99831	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_F04_WC30_S30__DASTool_bins.metabat2.239	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.13	11	0.80528	N/A
WILDCHIMP_G03_WC23_S23__DASTool_bins.100	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549755.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549755	93.93	0.686	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905193585.1, s__UBA737 sp905193585, 95.09, 92.89, 0.59; GCA_900547305.1, s__UBA737 sp900547305, 95.0, 92.49, 0.495; GCA_934486705.1, s__UBA737 sp934486705, 95.0, 90.7, 0.439; GCA_900549055.1, s__UBA737 sp900549055, 95.0, 89.59, 0.468; GCA_002431945.1, s__UBA737 sp002431945, 95.0, 85.1, 0.173; GCA_934454655.1, s__UBA737 sp934454655, 95.0, 82.4, 0.15	92.97	11	0.99644	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G03_WC23_S23__DASTool_bins.111_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_963658395.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp963658395	85.6	0.511	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963614595.1, s__Alloenteromonas sp963614595, 95.0, 82.34, 0.29; GCA_963617535.1, s__Alloenteromonas sp963617535, 95.0, 81.75, 0.263; GCA_963621535.1, s__Alloenteromonas sp963621535, 95.0, 81.69, 0.25; GCA_963588055.1, s__Alloenteromonas sp963588055, 95.0, 81.15, 0.181; GCA_963611815.1, s__Alloenteromonas sp963611815, 95.0, 80.72, 0.18	90.69	11	0.99626	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G03_WC23_S23__DASTool_bins.150	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__	N/A	N/A	N/A	N/A	N/A	GCA_963615745.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp963615745	91.18	0.766	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	91.46	11	0.99345	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G03_WC23_S23__DASTool_bins.151	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp963648635	GCA_963648635.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp963648635	96.85	0.846	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963646155.1, s__Ornithospirochaeta sp963646155, 95.0, 90.2, 0.692	N/A	N/A	N/A	N/A
WILDCHIMP_G03_WC23_S23__DASTool_bins.154	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963594895	GCA_963594895.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963594895	99.06	0.93	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002437285.1, s__Prevotella sp002437285, 95.0, 85.5, 0.447; GCA_963644485.1, s__Prevotella sp963644485, 95.0, 86.02, 0.521; GCA_963610435.1, s__Prevotella sp963610435, 95.0, 85.76, 0.55; GCA_036746215.1, s__Prevotella sp036746215, 95.0, 87.51, 0.491	N/A	N/A	N/A	N/A
WILDCHIMP_G03_WC23_S23__DASTool_bins.57_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963628185.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963628185	91.36	0.559	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963594995.1, s__Prevotella sp963594995, 95.0, 81.7, 0.263	86.14	11	0.99324	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G03_WC23_S23__DASTool_bins.68	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Hallerella;s__Hallerella sp963656065	GCA_963656065.1	95.0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Hallerella;s__Hallerella sp963656065	98.89	0.939	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934691725.1, s__Hallerella sp934691725, 95.0, 88.88, 0.722; GCA_934700345.1, s__Hallerella sp934700345, 95.0, 86.83, 0.628; GCA_963652365.1, s__Hallerella sp963652365, 95.0, 86.08, 0.58; GCA_963660435.1, s__Hallerella sp963660435, 95.0, 86.07, 0.572; GCA_963629575.1, s__Hallerella sp963629575, 95.0, 86.71, 0.584; GCA_963660275.1, s__Hallerella sp963660275, 95.0, 89.73, 0.696	N/A	N/A	N/A	N/A
WILDCHIMP_G03_WC23_S23__DASTool_bins.WILDCHIMP_G03_WC23_S23__bin.080	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium	GCF_001042595.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium	98.55	0.858	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_000522505.1, s__Bifidobacterium moukalabense, 95.0, 89.58, 0.706	N/A	N/A	N/A	N/A
WILDCHIMP_H03_WC24_S24__DASTool_bins.109	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAVALG01;s__CAVALG01 sp963589585	GCA_963589585.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAVALG01;s__CAVALG01 sp963589585	97.26	0.883	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963630555.1, s__CAVALG01 sp963630555, 95.0, 85.94, 0.472; GCA_963656085.1, s__CAVALG01 sp963656085, 95.0, 87.23, 0.495	N/A	N/A	N/A	N/A
WILDCHIMP_H03_WC24_S24__DASTool_bins.122	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963636905.1, s__Prevotella sp963636905, 95.0, 87.11, 0.502; GCA_963659575.1, s__Prevotella sp963659575, 95.0, 86.68, 0.313; GCA_963590445.1, s__Prevotella sp963590445, 95.0, 86.27, 0.404; GCA_963630025.1, s__Prevotella sp963630025, 95.0, 82.89, 0.261; GCA_963590865.1, s__Prevotella sp963590865, 95.0, 81.05, 0.217	97.16	11	0.99286	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_H03_WC24_S24__DASTool_bins.126	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963639575	GCA_963639575.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963639575	98.54	0.941	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_H03_WC24_S24__DASTool_bins.140	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp963616545	GCA_963616545.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp963616545	98.87	0.888	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963591655.1, s__Oribacterium sp963591655, 95.0, 88.92, 0.62; GCA_963659875.1, s__Oribacterium sp963659875, 95.0, 87.57, 0.583; GCA_963623925.1, s__Oribacterium sp963623925, 95.0, 87.1, 0.524	N/A	N/A	N/A	N/A
WILDCHIMP_H03_WC24_S24__DASTool_bins.6	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp963612725	GCA_963612725.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp963612725	97.14	0.867	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_003514385.1, s__CAG-177 sp003514385, 95.0, 90.96, 0.748; GCA_963592475.1, s__CAG-177 sp963592475, 95.0, 90.86, 0.755; GCA_002451755.1, s__CAG-177 sp002451755, 95.0, 91.26, 0.717; GCA_002438685.1, s__CAG-177 sp002438685, 95.0, 90.85, 0.749; GCA_003538135.1, s__CAG-177 sp003538135, 95.0, 86.97, 0.588; GCA_963620555.1, s__CAG-177 sp963620555, 95.0, 94.55, 0.835	N/A	N/A	N/A	N/A
WILDCHIMP_H03_WC24_S24__DASTool_bins.69_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp963632335	GCA_963632335.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp963632335	98.28	0.762	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963618895.1, s__Onthovivens sp963618895, 95.0, 86.7, 0.557; GCA_963626345.1, s__Onthovivens sp963626345, 95.0, 87.78, 0.611; GCA_963655445.1, s__Onthovivens sp963655445, 95.0, 87.1, 0.465	N/A	N/A	N/A	N/A
WILDCHIMP_H03_WC24_S24__DASTool_bins.WILDCHIMP_H03_WC24_S24__bin.22_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Scatoplasma;s__Scatoplasma sp963639175	GCA_963639175.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Scatoplasma;s__Scatoplasma sp963639175	98.56	0.896	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_H03_WC24_S24__DASTool_bins.WILDCHIMP_H03_WC24_S24__bin.26	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_030530145.1, s__Paratractidigestivibacter sp030530145, 95.0, 88.67, 0.55; GCA_963649365.1, s__Paratractidigestivibacter sp963649365, 95.0, 88.39, 0.493; GCA_963640745.1, s__Paratractidigestivibacter sp963640745, 95.0, 87.44, 0.382; GCA_963605405.1, s__Paratractidigestivibacter sp963605405, 95.0, 86.54, 0.395; GCA_963610995.1, s__Paratractidigestivibacter sp963610995, 95.0, 86.24, 0.294; GCA_003150175.1, s__Paratractidigestivibacter sp003150175, 95.0, 84.84, 0.33; GCF_963660155.1, s__Paratractidigestivibacter sp963660155, 95.0, 84.48, 0.299; GCA_963611755.1, s__Paratractidigestivibacter sp963611755, 95.0, 84.27, 0.215; GCA_934660915.1, s__Paratractidigestivibacter sp934660915, 95.0, 84.19, 0.296; GCA_900540955.1, s__Paratractidigestivibacter sp900540955, 95.0, 83.84, 0.305; GCA_963591565.1, s__Paratractidigestivibacter sp963591565, 95.0, 83.72, 0.22; GCA_002440065.1, s__Paratractidigestivibacter sp002440065, 95.0, 83.54, 0.214; GCA_963658035.1, s__Paratractidigestivibacter sp963658035, 95.0, 82.41, 0.158; GCA_905215465.1, s__Paratractidigestivibacter sp905215465, 95.0, 82.4, 0.192; GCA_963630635.1, s__Paratractidigestivibacter sp963630635, 95.0, 81.73, 0.151; GCF_003416765.1, s__Paratractidigestivibacter faecalis, 95.0, 81.57, 0.192	93.76	11	0.98774	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
